"time","device_id","Transversal","Longitudinal","Vertical","Hit"
2022-09-16 18:05:39.991,nrf-351358817716894,2.78,1.93,4.05,SAFE
2022-09-16 18:05:39.991,nrf-351358817716894,2.93,1.83,2.14,SAFE
2022-09-16 18:05:39.991,nrf-351358817716894,2.90,1.91,2.02,SAFE
2022-09-16 17:26:21.861,nrf-351358817716894,5.48,1.88,15.0,SAFE
2022-09-16 17:26:21.861,nrf-351358817716894,3.05,2.02,10.1,SAFE
2022-09-16 17:26:21.861,nrf-351358817716894,1.03,0.779,9.25,SAFE
2022-09-16 17:26:21.861,nrf-351358817716894,0.574,0.747,9.33,SAFE
2022-09-16 17:26:21.861,nrf-351358817716894,0.336,0.725,9.33,SAFE
2022-09-16 16:34:05.071,nrf-351358817716894,4.67,10.2,21.6,SAFE
2022-09-16 16:34:05.071,nrf-351358817716894,4.68,8.87,22.4,SAFE
2022-09-16 16:34:05.071,nrf-351358817716894,4.27,7.61,19.1,SAFE
2022-09-16 16:34:05.071,nrf-351358817716894,2.85,1.91,1.98,SAFE
2022-09-16 16:34:05.071,nrf-351358817716894,2.87,2.00,1.99,SAFE
2022-09-16 16:10:29.795,nrf-351358817716894,14.3,5.32,20.5,SAFE
2022-09-16 16:10:29.795,nrf-351358817716894,14.2,5.33,21.6,SAFE
2022-09-16 16:10:29.795,nrf-351358817716894,14.5,5.62,22.7,SAFE
2022-09-16 16:10:29.795,nrf-351358817716894,14.0,3.92,17.2,SAFE
2022-09-16 16:10:29.795,nrf-351358817716894,13.5,5.07,17.2,SAFE
2022-09-16 14:38:51.848,nrf-351358817716894,4.24,6.51,23.0,SAFE
2022-09-16 14:38:51.848,nrf-351358817716894,4.48,8.46,21.3,SAFE
2022-09-16 14:38:51.848,nrf-351358817716894,3.07,3.90,11.6,SAFE
2022-09-16 14:38:51.848,nrf-351358817716894,2.79,1.88,1.93,SAFE
2022-09-16 14:38:51.848,nrf-351358817716894,2.71,1.80,1.96,SAFE
2022-09-16 14:19:25.568,nrf-351358817716894,5.32,3.51,14.5,SAFE
2022-09-16 14:19:25.568,nrf-351358817716894,10.3,6.01,14.2,SAFE
2022-09-16 14:19:25.568,nrf-351358817716894,11.4,8.07,14.2,SAFE
2022-09-16 14:19:25.568,nrf-351358817716894,21.5,13.5,15.5,SAFE
2022-09-16 14:19:25.568,nrf-351358817716894,19.8,7.94,15.6,SAFE
2022-09-16 14:02:53.294,nrf-351358817716894,6.72,10.9,46.9,SAFE
2022-09-16 14:02:53.294,nrf-351358817716894,4.84,10.3,31.9,SAFE
2022-09-16 14:02:53.294,nrf-351358817716894,2.92,1.99,7.67,SAFE
2022-09-16 14:02:53.294,nrf-351358817716894,2.78,1.86,2.39,SAFE
2022-09-16 14:02:53.294,nrf-351358817716894,2.82,1.92,2.06,SAFE
2022-09-16 13:28:57.523,nrf-351358817716894,21.1,5.93,21.5,SAFE
2022-09-16 13:28:57.523,nrf-351358817716894,13.7,7.20,25.0,SAFE
2022-09-16 13:28:57.523,nrf-351358817716894,15.1,6.12,29.2,SAFE
2022-09-16 13:28:57.523,nrf-351358817716894,18.8,6.18,25.6,SAFE
2022-09-16 13:28:57.523,nrf-351358817716894,21.1,5.88,23.3,SAFE
2022-09-16 13:07:05.583,nrf-351358817716894,4.54,8.63,24.2,SAFE
2022-09-16 13:07:05.583,nrf-351358817716894,4.24,9.09,26.1,SAFE
2022-09-16 13:07:05.583,nrf-351358817716894,4.61,10.8,28.6,SAFE
2022-09-16 13:07:05.583,nrf-351358817716894,4.73,9.33,28.1,SAFE
2022-09-16 13:07:05.583,nrf-351358817716894,4.48,9.71,27.8,SAFE
2022-09-16 12:01:07.359,nrf-351358817716894,17.5,8.32,26.1,SAFE
2022-09-16 12:01:07.359,nrf-351358817716894,21.0,8.07,44.5,SAFE
2022-09-16 12:01:07.359,nrf-351358817716894,12.4,6.89,35.4,SAFE
2022-09-16 12:01:07.359,nrf-351358817716894,24.6,9.10,42.1,SAFE
2022-09-16 12:01:07.359,nrf-351358817716894,16.8,3.43,26.5,SAFE
2022-09-16 11:30:55.615,nrf-351358817716894,5.37,10.8,28.7,SAFE
2022-09-16 11:30:55.615,nrf-351358817716894,4.73,8.69,26.9,SAFE
2022-09-16 11:30:55.615,nrf-351358817716894,2.72,1.80,4.86,SAFE
2022-09-16 11:30:55.615,nrf-351358817716894,2.83,2.04,2.01,SAFE
